"Del","Vin","Pkg","Cst","Mil","Dom","Haz","Car"
6.1,15,2,11,1025,"C","N","Fed Post"
9.6,15,5,4,1143,"I","N","Fed Post"
10,12,4,7,1734,"C","N","Fed Post"
4.6,10,3,9,1282,"C","N","M-Press Delivery"
14.7,13,2,9,1502,"I","N","Fed Post"
9.1,11,5,9,893,"I","H","M-Press Delivery"
7,13,3,7,1145,"I","H","M-Press Delivery"
11.9,16,7,7,1787,"I","N","M-Press Delivery"
7.9,11,4,11,1371,"C","N","M-Press Delivery"
9.1,16,5,9,1055,"C","N","M-Press Delivery"
11,13,2,10,1244,"I","N","Fed Post"
11.3,14,5,2,1665,"I","N","M-Press Delivery"
9.6,11,5,5,1962,"C","H","M-Press Delivery"
16,15,6,5,2626,"C","N","M-Press Delivery"
12.6,19,3,10,2552,"C","N","M-Press Delivery"
11.4,8,5,14,2456,"C","H","M-Press Delivery"
7.9,14,4,11,1267,"I","H","M-Press Delivery"
8.3,12,6,8,1349,"I","N","M-Press Delivery"
14.6,18,3,12,1722,"I","H","Fed Post"
10.6,15,2,13,1898,"C","N","Fed Post"
5.4,8,2,11,818,"I","N","M-Press Delivery"
15.9,17,3,6,1873,"I","N","Fed Post"
11.8,14,4,11,1978,"C","N","M-Press Delivery"
10.6,15,2,11,1188,"C","N","Fed Post"
10,13,8,5,609,"C","N","Fed Post"
9.1,10,7,2,1003,"I","N","Fed Post"
12.9,10,2,11,2064,"C","N","Fed Post"
15.9,8,1,9,2324,"C","H","Fed Post"
14.7,17,5,15,1666,"C","H","Fed Post"
13.9,14,4,13,1777,"I","N","M-Press Delivery"
7.3,10,2,8,1452,"I","H","M-Press Delivery"
8.8,10,6,7,1302,"C","H","M-Press Delivery"
12.4,8,4,11,1675,"C","N","Fed Post"
8.5,17,3,10,1657,"C","N","M-Press Delivery"
8.2,15,4,10,1908,"I","N","M-Press Delivery"
11.8,13,3,6,2081,"C","N","M-Press Delivery"
7.3,12,2,4,1355,"I","N","M-Press Delivery"
11.5,10,3,15,1876,"C","H","M-Press Delivery"
10.5,11,3,8,1632,"C","N","M-Press Delivery"
12.7,2,9,11,1614,"I","N","Fed Post"
9.3,21,4,11,1939,"C","N","Fed Post"
14.1,21,1,14,2032,"C","N","M-Press Delivery"
13,14,4,10,2488,"C","N","M-Press Delivery"
6.9,18,3,7,1441,"I","N","M-Press Delivery"
14.5,14,5,12,2193,"C","H","M-Press Delivery"
9.5,12,6,8,1546,"C","N","M-Press Delivery"
11.8,13,3,5,2160,"I","H","M-Press Delivery"
13.9,10,3,8,2133,"I","H","M-Press Delivery"
11.5,15,1,9,2085,"C","H","M-Press Delivery"
7.4,17,3,4,964,"C","N","Fed Post"
15.4,18,2,6,2449,"I","N","Fed Post"
11.7,9,5,12,1783,"C","H","Fed Post"
12.2,16,7,8,1901,"I","N","M-Press Delivery"
6.6,8,6,10,828,"C","N","M-Press Delivery"
15.3,6,2,10,2372,"C","N","Fed Post"
8.4,8,3,7,1230,"I","N","M-Press Delivery"
19.5,13,8,13,2738,"I","N","Fed Post"
7.6,7,2,12,1161,"I","N","M-Press Delivery"
0.7,20,8,8,444,"C","N","Fed Post"
8.6,20,3,10,853,"C","N","Fed Post"
13.6,20,7,12,2327,"C","N","Fed Post"
4.8,8,5,9,1018,"C","N","M-Press Delivery"
8.4,13,2,8,729,"I","N","Fed Post"
9,10,6,14,1179,"C","N","M-Press Delivery"
9.3,8,4,8,1533,"C","N","Fed Post"
11.9,15,5,8,1152,"I","N","Fed Post"
12.3,14,4,9,1671,"C","H","Fed Post"
9.9,18,2,3,1681,"C","H","M-Press Delivery"
9.9,12,6,7,1657,"C","H","M-Press Delivery"
7.9,17,8,11,1075,"I","N","M-Press Delivery"
6.8,14,5,6,1358,"C","N","M-Press Delivery"
8.6,13,4,6,846,"I","H","Fed Post"
11.4,8,2,7,1636,"C","N","Fed Post"
5.2,13,2,11,1508,"C","N","M-Press Delivery"
10,12,5,9,1429,"C","H","M-Press Delivery"
9.5,15,6,13,2228,"C","N","M-Press Delivery"
11,11,5,14,1953,"C","N","M-Press Delivery"
9.7,15,5,17,1484,"C","H","Fed Post"
9.3,11,3,6,1327,"C","N","M-Press Delivery"
8.2,9,6,11,917,"C","N","Fed Post"
13.9,20,3,5,1918,"I","N","Fed Post"
13.9,18,6,7,2131,"C","H","M-Press Delivery"
17.8,13,5,11,3182,"C","N","Fed Post"
8.1,9,1,6,1146,"C","N","Fed Post"
9.6,10,2,11,1039,"C","H","Fed Post"
11.4,11,4,11,1952,"C","N","M-Press Delivery"
3.4,15,4,14,702,"I","N","M-Press Delivery"
12.4,14,2,11,2017,"C","N","M-Press Delivery"
13.2,10,2,12,2311,"C","N","Fed Post"
10.1,14,1,14,1921,"I","N","M-Press Delivery"
13.5,12,3,8,1633,"C","N","Fed Post"
10.7,9,4,4,1899,"C","N","Fed Post"
12,13,6,10,1926,"C","H","Fed Post"
11.8,6,3,4,1520,"I","N","Fed Post"
6.5,13,5,11,941,"C","N","Fed Post"
8.8,11,4,8,1278,"I","N","M-Press Delivery"
13.6,12,1,3,2266,"C","H","M-Press Delivery"
13.4,10,5,9,1959,"C","N","Fed Post"
13.1,12,3,12,1655,"I","H","Fed Post"
8.4,16,6,11,1748,"C","N","M-Press Delivery"
16.9,13,4,10,2525,"I","H","Fed Post"
9.9,23,10,11,1739,"C","N","Fed Post"
16.2,13,9,8,1956,"C","N","Fed Post"
8.9,10,3,16,1542,"C","N","M-Press Delivery"
16.5,16,2,13,2374,"I","H","Fed Post"
8.2,14,5,9,1004,"C","N","Fed Post"
12.7,10,5,5,2172,"C","H","M-Press Delivery"
11.8,13,5,7,1255,"C","H","Fed Post"
13.2,12,2,11,2152,"C","N","Fed Post"
13.2,14,3,13,2583,"C","N","M-Press Delivery"
15,13,4,10,2239,"C","N","Fed Post"
11.8,14,2,5,1415,"I","H","Fed Post"
8.5,13,4,8,659,"C","N","Fed Post"
11.2,14,6,9,1824,"I","H","Fed Post"
17.2,18,3,8,2167,"I","N","Fed Post"
11,11,5,10,1532,"C","H","Fed Post"
14.7,10,2,11,2253,"I","N","M-Press Delivery"
5.5,12,6,13,1085,"C","N","Fed Post"
13.5,11,3,5,1822,"C","N","Fed Post"
12.4,10,3,10,2017,"C","N","M-Press Delivery"
8.9,12,4,11,1567,"C","N","Fed Post"
15.3,13,5,17,2425,"I","N","Fed Post"
4.7,8,8,9,694,"C","N","M-Press Delivery"
8,13,6,9,1214,"C","N","M-Press Delivery"
10,15,3,8,1460,"C","N","Fed Post"
12.7,18,4,12,2066,"C","N","Fed Post"
11.5,9,1,12,1671,"C","N","M-Press Delivery"
6.9,11,4,11,1252,"C","H","M-Press Delivery"
13.2,11,3,10,1849,"C","N","Fed Post"
11,12,1,7,1902,"C","N","M-Press Delivery"
13.2,17,4,7,2693,"C","H","M-Press Delivery"
13.2,8,1,12,2162,"C","N","Fed Post"
10.6,11,4,4,1531,"I","N","M-Press Delivery"
10.2,8,5,6,1333,"C","H","Fed Post"
9.6,8,7,6,1501,"I","N","M-Press Delivery"
9.4,14,3,8,1456,"C","N","Fed Post"
4.2,17,4,7,954,"I","N","M-Press Delivery"
14.9,11,4,6,2124,"C","H","Fed Post"
10.7,15,3,19,1699,"C","H","Fed Post"
13.8,12,3,9,1927,"I","N","Fed Post"
18.4,18,6,10,2585,"I","H","M-Press Delivery"
10,8,8,5,1605,"C","H","M-Press Delivery"
11.2,15,1,8,1554,"C","N","M-Press Delivery"
7.5,8,2,13,1118,"C","N","Fed Post"
7.1,16,3,11,999,"C","N","M-Press Delivery"
11.5,13,2,7,1572,"C","H","Fed Post"
7.2,15,2,12,1342,"I","H","M-Press Delivery"
4.9,8,3,8,554,"C","N","Fed Post"
10.3,14,5,6,1229,"C","N","Fed Post"
15.5,12,4,3,2313,"C","H","Fed Post"
11.4,15,4,7,1367,"I","N","Fed Post"
7.4,14,5,11,1091,"C","H","M-Press Delivery"
8.2,12,5,9,1075,"C","N","Fed Post"
3.9,9,3,7,769,"C","N","M-Press Delivery"
11.6,17,5,11,1565,"C","N","Fed Post"
14.3,13,3,8,2261,"C","N","Fed Post"
14.2,12,1,8,1903,"I","N","Fed Post"
6.9,9,5,8,1003,"I","N","M-Press Delivery"
11.1,16,4,13,1761,"C","N","Fed Post"
7.1,14,6,9,1827,"C","N","M-Press Delivery"
14.3,18,6,7,2354,"I","H","Fed Post"
9.2,11,3,12,1020,"C","N","M-Press Delivery"
10.7,17,2,12,1800,"C","H","Fed Post"
4.1,20,6,5,827,"C","N","M-Press Delivery"
10.3,7,8,11,1791,"C","H","M-Press Delivery"
6.8,11,5,9,849,"C","H","M-Press Delivery"
11.8,12,4,9,1534,"C","N","Fed Post"
11.5,16,7,6,1751,"I","N","Fed Post"
9.8,7,4,11,1575,"I","N","M-Press Delivery"
8.9,20,4,10,1386,"I","N","Fed Post"
14.4,13,6,6,2554,"I","H","M-Press Delivery"
7.7,10,3,10,1687,"C","N","M-Press Delivery"
13.6,13,5,5,2017,"C","N","Fed Post"
18,18,6,8,3314,"C","N","M-Press Delivery"
10,7,3,7,1548,"C","N","M-Press Delivery"
18.1,14,5,8,2207,"I","N","Fed Post"
12.1,16,5,12,1657,"C","N","Fed Post"
7.7,17,1,12,1558,"C","N","M-Press Delivery"
10.5,13,4,15,1952,"I","N","M-Press Delivery"
9.1,20,4,12,1105,"I","H","Fed Post"
9.5,10,4,8,1269,"C","N","Fed Post"
13.6,20,5,9,1650,"C","N","M-Press Delivery"
13.9,10,5,10,2354,"C","N","Fed Post"
7.6,18,7,10,1202,"I","N","Fed Post"
10.4,18,4,11,1620,"I","N","Fed Post"
8.9,17,3,4,1241,"C","N","M-Press Delivery"
15.9,15,2,8,2140,"I","N","Fed Post"
8.4,10,4,8,1444,"I","N","M-Press Delivery"
9.5,21,1,14,1735,"C","N","M-Press Delivery"
9.3,11,5,4,1231,"C","N","Fed Post"
12.3,15,3,10,1512,"C","N","Fed Post"
13.1,10,3,10,2025,"I","H","M-Press Delivery"
8.3,11,2,7,1434,"C","N","M-Press Delivery"
8,17,7,9,1183,"C","H","M-Press Delivery"
15.3,14,2,11,2682,"C","N","M-Press Delivery"
8.5,14,4,11,1366,"I","N","Fed Post"
9.7,15,4,4,1280,"I","N","Fed Post"
10.8,18,5,10,1633,"C","H","M-Press Delivery"
13.3,8,1,9,2188,"C","N","Fed Post"
11.2,9,6,7,1662,"C","H","Fed Post"
12.3,6,1,8,1719,"C","H","Fed Post"
12.9,11,3,12,1860,"I","H","Fed Post"
12,6,5,11,1781,"I","N","Fed Post"
11.9,11,4,7,2099,"C","N","M-Press Delivery"
6.5,13,3,13,750,"C","N","Fed Post"
9.6,20,5,13,1260,"C","H","M-Press Delivery"
11.7,7,5,7,1578,"I","H","M-Press Delivery"
10,15,1,5,1583,"I","N","Fed Post"
13.1,16,3,7,1718,"I","N","Fed Post"
9.1,14,6,11,1626,"I","N","M-Press Delivery"
13.9,9,2,14,2003,"C","N","Fed Post"
11.2,11,4,13,1532,"C","N","Fed Post"
12.1,8,4,9,1919,"C","H","M-Press Delivery"
12.4,11,3,4,1575,"C","N","Fed Post"
7.6,11,3,11,1227,"C","N","Fed Post"
8.6,18,1,11,356,"C","H","Fed Post"
12.5,15,3,8,1796,"C","N","Fed Post"
7.9,12,9,15,1390,"C","N","M-Press Delivery"
13.6,13,4,10,2276,"C","N","Fed Post"
10.5,13,4,3,1570,"C","N","Fed Post"
13.3,11,10,10,2153,"C","N","M-Press Delivery"
5.2,12,1,7,868,"C","N","Fed Post"
10.5,12,5,8,1499,"C","N","Fed Post"
12.7,13,5,7,2227,"C","N","M-Press Delivery"
12.8,12,5,5,2336,"C","H","M-Press Delivery"
7.8,15,2,12,1131,"C","H","Fed Post"
8,11,6,7,1074,"C","N","Fed Post"
17,16,5,10,2491,"I","N","Fed Post"
5.9,9,5,9,1201,"C","N","M-Press Delivery"
12.2,10,3,8,1568,"I","N","Fed Post"
6.7,5,3,5,1070,"C","N","M-Press Delivery"
10.6,6,1,9,1483,"C","N","Fed Post"
10.6,15,3,7,1730,"C","N","Fed Post"
9.9,8,2,3,1924,"C","N","M-Press Delivery"
7,10,2,8,1037,"C","N","Fed Post"
6.7,9,6,18,956,"I","N","M-Press Delivery"
13.4,6,4,8,1934,"I","N","Fed Post"
12.7,16,6,5,2257,"C","N","M-Press Delivery"
10.4,10,2,14,2307,"C","N","M-Press Delivery"
8.4,15,3,6,1876,"C","N","M-Press Delivery"
12.6,13,5,6,2089,"C","N","M-Press Delivery"
3.4,17,8,10,847,"C","N","M-Press Delivery"
11.6,14,1,13,2229,"C","N","M-Press Delivery"
10.8,14,2,8,1662,"C","N","M-Press Delivery"
10.7,11,5,4,1568,"C","N","Fed Post"
7.1,18,5,10,1599,"C","N","M-Press Delivery"
7.2,18,6,9,1484,"C","H","M-Press Delivery"
15.7,12,4,7,2850,"C","H","M-Press Delivery"
4,15,3,6,641,"C","N","M-Press Delivery"
12.3,12,1,8,1913,"C","N","Fed Post"
9.5,12,4,10,1103,"C","H","Fed Post"
11.6,8,3,13,1745,"C","H","Fed Post"
10.5,11,4,6,1388,"C","H","Fed Post"
4.9,13,4,17,939,"C","N","M-Press Delivery"
13.7,18,2,9,1826,"C","N","Fed Post"
13.5,19,4,11,2154,"C","N","M-Press Delivery"
13.5,11,3,13,2472,"C","N","M-Press Delivery"
12.2,12,9,10,1827,"C","N","Fed Post"
7,11,6,6,1497,"C","N","M-Press Delivery"
7.5,12,4,10,1261,"C","H","M-Press Delivery"
8.3,11,4,11,946,"I","H","Fed Post"
8.4,14,5,15,1425,"C","H","M-Press Delivery"
9.6,13,5,9,1231,"I","N","M-Press Delivery"
13,15,7,6,2204,"C","N","Fed Post"
10.1,11,1,7,2104,"C","N","M-Press Delivery"
6.4,10,5,9,935,"C","N","Fed Post"
13,13,2,9,1905,"I","N","Fed Post"
13.8,17,6,7,1813,"C","H","M-Press Delivery"
8.7,20,6,10,1751,"C","N","M-Press Delivery"
7.2,13,5,10,1092,"C","H","M-Press Delivery"
12.5,15,5,6,1661,"C","H","Fed Post"
6.6,12,2,10,1090,"I","H","M-Press Delivery"
14.5,13,8,12,2181,"C","N","Fed Post"
12.5,12,4,7,2263,"C","N","M-Press Delivery"
7.4,9,6,6,962,"C","N","Fed Post"
13.3,15,5,5,1684,"C","N","Fed Post"
11,13,5,15,1664,"I","N","M-Press Delivery"
7.6,17,2,12,827,"C","H","M-Press Delivery"
9.3,13,7,8,1451,"C","H","M-Press Delivery"
12.6,17,1,9,2365,"I","N","M-Press Delivery"
7.2,7,6,4,556,"I","H","Fed Post"
9.5,6,3,10,1100,"I","N","Fed Post"
10.8,9,3,9,1283,"C","N","Fed Post"
9.2,12,2,10,1857,"C","N","M-Press Delivery"
6.1,19,2,11,1032,"I","N","M-Press Delivery"
6.5,12,9,6,1293,"I","N","M-Press Delivery"
4.6,8,1,11,436,"I","N","M-Press Delivery"
2.9,20,6,8,1231,"C","N","M-Press Delivery"
12.5,13,4,11,1936,"I","N","Fed Post"
11,19,3,10,1624,"C","N","Fed Post"
4.8,17,4,14,1196,"C","N","M-Press Delivery"
13.8,13,3,7,1975,"I","N","Fed Post"
17.1,10,3,15,3260,"I","N","Fed Post"
16.5,12,2,12,2366,"C","N","Fed Post"
10.1,13,6,7,2119,"C","N","M-Press Delivery"
4.5,9,4,13,1147,"C","N","M-Press Delivery"
4.6,17,6,16,949,"C","N","M-Press Delivery"
10.8,9,3,8,1446,"I","N","Fed Post"
10.4,14,7,7,1414,"I","N","Fed Post"
12,19,3,4,1923,"C","N","Fed Post"
12.1,12,6,7,1935,"C","N","M-Press Delivery"
11.1,12,1,10,1713,"I","N","Fed Post"
12.5,16,3,14,1865,"C","N","Fed Post"
17.1,8,1,6,2682,"C","H","Fed Post"
10.4,15,1,12,916,"C","N","Fed Post"
9.9,7,3,12,1197,"C","N","Fed Post"
11.8,14,3,8,1569,"C","N","M-Press Delivery"
10.4,13,2,6,1256,"C","N","Fed Post"
9.6,15,4,14,1554,"I","N","M-Press Delivery"
9,9,4,7,1283,"I","N","Fed Post"
7.7,13,1,6,1490,"C","N","M-Press Delivery"
9.1,8,2,15,1625,"C","N","M-Press Delivery"
4.1,14,8,7,248,"C","N","M-Press Delivery"
10.1,13,2,6,1558,"I","N","Fed Post"
6.2,10,4,11,774,"C","H","M-Press Delivery"
1.6,19,2,12,-28,"I","N","Fed Post"
8,17,2,11,999,"I","N","Fed Post"
3.5,11,3,6,478,"C","N","M-Press Delivery"
9.7,13,4,4,1547,"C","H","M-Press Delivery"
9.1,10,2,7,1221,"C","N","Fed Post"
7.7,15,6,11,1089,"C","H","Fed Post"
10.4,12,3,3,1685,"C","H","M-Press Delivery"
11.8,8,4,6,1542,"I","N","Fed Post"
9.8,15,5,16,1652,"I","N","M-Press Delivery"
7.1,9,4,7,1365,"C","N","M-Press Delivery"
11.6,14,1,11,2413,"C","N","M-Press Delivery"
6.7,16,3,12,1353,"C","H","M-Press Delivery"
9.9,13,5,9,2053,"I","N","M-Press Delivery"
15.6,9,5,9,2292,"I","N","Fed Post"
6.1,12,3,6,1001,"C","N","M-Press Delivery"
16.1,13,7,9,2907,"C","N","M-Press Delivery"
14.2,13,7,9,1866,"C","N","Fed Post"
14.6,23,3,15,2187,"C","H","Fed Post"
15.5,12,4,13,2193,"I","N","Fed Post"
16.3,19,2,6,2669,"C","H","Fed Post"
9.2,8,6,14,1165,"C","N","Fed Post"
7.2,12,5,7,539,"I","N","Fed Post"
9.4,14,9,13,1572,"I","N","M-Press Delivery"
9.4,15,6,15,1818,"C","N","Fed Post"
12.3,11,8,9,2001,"I","N","Fed Post"
13.3,9,5,8,1707,"C","H","Fed Post"
11.3,13,2,9,1901,"C","N","Fed Post"
10.9,8,4,7,1792,"C","N","M-Press Delivery"
10.5,18,4,2,1800,"C","N","M-Press Delivery"
15.4,6,4,10,2386,"C","N","Fed Post"
10.5,16,4,11,1809,"I","H","M-Press Delivery"
15.4,18,3,10,2691,"C","H","M-Press Delivery"
10.1,19,6,7,1103,"I","N","Fed Post"
13.9,14,2,14,2132,"I","N","M-Press Delivery"
11.3,18,2,6,1680,"C","N","Fed Post"
8.6,12,4,8,1316,"C","N","Fed Post"
12.5,11,2,9,1933,"C","N","Fed Post"
12.3,12,3,9,2078,"C","N","M-Press Delivery"
13.9,13,3,10,1338,"I","N","Fed Post"
5,13,6,10,716,"I","H","M-Press Delivery"
11.6,10,5,10,1720,"C","H","Fed Post"
15.5,16,5,14,2283,"I","N","M-Press Delivery"
8.1,15,5,9,511,"C","H","Fed Post"
6.2,13,5,9,1212,"C","N","M-Press Delivery"
11.2,11,4,6,1431,"C","N","Fed Post"
5.9,16,3,5,767,"C","N","Fed Post"
8.5,14,5,8,1336,"C","N","Fed Post"
11.1,13,1,6,1624,"I","N","M-Press Delivery"
12.7,11,2,13,2104,"I","N","M-Press Delivery"
13.4,14,3,13,2322,"C","N","M-Press Delivery"
7.1,15,3,11,1563,"C","N","M-Press Delivery"
11.5,19,3,12,1019,"C","N","Fed Post"
9,13,3,6,985,"C","N","Fed Post"
11,16,6,8,1473,"I","H","Fed Post"
8,17,4,8,1244,"C","N","M-Press Delivery"
11.6,16,4,4,1806,"C","N","Fed Post"
13.8,7,5,11,2089,"I","N","Fed Post"
10.7,8,5,5,1808,"C","N","M-Press Delivery"
7.1,18,3,10,899,"C","N","Fed Post"
12.9,11,5,9,1754,"C","N","Fed Post"
11.2,10,6,10,1860,"C","H","M-Press Delivery"
4.1,5,3,11,885,"C","H","M-Press Delivery"
10.9,6,2,11,1603,"I","N","Fed Post"
5.2,13,2,8,779,"C","N","M-Press Delivery"
18,17,2,9,1993,"I","H","Fed Post"
9.7,11,6,11,1671,"I","N","M-Press Delivery"
14.1,12,2,7,2419,"C","N","M-Press Delivery"
10.5,13,2,14,1975,"I","N","M-Press Delivery"
8.1,11,4,6,1088,"C","N","Fed Post"
11.2,16,1,7,1757,"C","N","Fed Post"
10.3,12,8,11,1261,"I","N","M-Press Delivery"
13.1,9,4,4,2132,"C","H","M-Press Delivery"
11.4,10,4,13,1333,"I","N","Fed Post"
7.4,13,2,6,1007,"I","N","M-Press Delivery"
11.3,17,3,11,1834,"C","H","Fed Post"
12.3,14,2,8,1630,"C","N","Fed Post"
15.6,10,1,9,2463,"C","N","Fed Post"
7.1,11,6,6,1343,"C","N","M-Press Delivery"
11.1,9,4,13,1674,"C","N","Fed Post"
7.7,14,2,9,1147,"I","N","M-Press Delivery"
8.8,8,8,9,1458,"C","N","M-Press Delivery"
6,12,5,4,970,"C","N","M-Press Delivery"
5.4,15,1,4,1245,"C","N","M-Press Delivery"
1,13,2,8,186,"C","N","Fed Post"
10.6,5,7,8,1873,"C","H","M-Press Delivery"
11.6,10,4,7,1627,"C","H","Fed Post"
14.6,16,8,13,1773,"I","H","Fed Post"
10.3,9,8,9,1943,"I","N","M-Press Delivery"
8.6,12,3,5,1571,"C","N","Fed Post"
12.2,22,3,7,1790,"C","N","Fed Post"
7.6,7,3,6,1151,"C","N","Fed Post"
7.1,10,2,10,1313,"C","N","Fed Post"
8.8,7,1,8,1417,"I","N","M-Press Delivery"
16.6,18,4,13,2020,"I","H","Fed Post"
4.1,17,2,10,896,"C","H","M-Press Delivery"
7.8,14,2,10,1584,"C","N","M-Press Delivery"
10.6,17,9,10,1922,"I","N","Fed Post"
11.5,8,5,15,2045,"C","N","M-Press Delivery"
14,7,5,9,2143,"C","H","Fed Post"
11.8,9,5,8,2125,"C","N","Fed Post"
13,14,3,9,2133,"C","N","Fed Post"
9.7,7,4,10,1759,"I","H","M-Press Delivery"
12.6,14,2,8,2007,"I","H","M-Press Delivery"
14.2,8,2,4,2290,"I","H","M-Press Delivery"
10.6,8,3,14,1803,"C","N","M-Press Delivery"
10.7,15,8,7,2258,"C","N","M-Press Delivery"
8.9,13,2,9,1696,"C","N","Fed Post"
12.1,10,5,4,1717,"I","N","Fed Post"
7.9,11,5,5,1123,"I","H","M-Press Delivery"
10.1,18,6,8,1281,"C","N","Fed Post"
6.5,16,3,15,894,"C","N","M-Press Delivery"
9,11,6,9,1300,"I","N","Fed Post"
6.8,9,3,12,866,"C","N","M-Press Delivery"
12.9,16,2,3,1884,"C","H","Fed Post"
9.8,16,5,10,1468,"I","N","Fed Post"
13.6,16,5,7,1922,"I","N","Fed Post"
5.6,15,5,6,779,"C","N","M-Press Delivery"
12.4,17,3,5,1799,"C","N","Fed Post"
12.8,10,5,8,2539,"C","N","M-Press Delivery"
12,15,4,9,2294,"I","H","M-Press Delivery"
12.9,12,2,4,2304,"C","N","Fed Post"
9.5,11,7,11,1859,"C","H","M-Press Delivery"
11.1,10,3,11,1707,"C","N","Fed Post"
13.8,17,4,7,2088,"C","N","Fed Post"
10.5,13,5,9,1091,"C","H","Fed Post"
12.2,10,3,11,2064,"C","N","M-Press Delivery"
8.9,10,4,7,1600,"C","N","M-Press Delivery"
14.9,17,3,5,1666,"I","N","Fed Post"
9.3,7,2,11,1665,"I","N","M-Press Delivery"
9,13,3,10,1614,"C","N","M-Press Delivery"
14.4,11,2,6,2350,"C","N","M-Press Delivery"
11.4,13,3,9,1569,"I","N","Fed Post"
10.3,20,6,6,1704,"C","N","M-Press Delivery"
13.8,10,6,7,1941,"I","H","Fed Post"
10.9,13,3,3,1182,"I","N","Fed Post"
10.5,14,1,10,1593,"I","N","Fed Post"
5.4,18,4,7,1077,"C","N","M-Press Delivery"
14.1,11,1,6,1938,"I","H","Fed Post"
15.3,16,7,7,2121,"C","N","Fed Post"
8.8,9,9,14,1428,"C","N","Fed Post"
9.7,12,2,7,1268,"C","N","Fed Post"
13,8,12,7,1881,"C","N","Fed Post"
11.3,18,2,14,1956,"C","H","Fed Post"
11.2,16,8,3,1048,"I","N","Fed Post"
13.6,11,2,12,1871,"I","N","M-Press Delivery"
11,10,4,5,1286,"C","N","Fed Post"
10,11,1,6,1715,"C","N","M-Press Delivery"
12.3,9,6,10,2147,"C","H","Fed Post"
6.9,14,7,11,1055,"I","N","M-Press Delivery"
12.5,12,3,11,1560,"I","N","Fed Post"
11.9,12,7,6,1601,"C","N","Fed Post"
9.9,10,6,9,1441,"C","N","Fed Post"
4.8,14,6,5,1002,"C","N","M-Press Delivery"
8,15,2,8,1180,"C","H","M-Press Delivery"
14.3,17,6,8,2024,"C","H","Fed Post"
13.4,12,7,5,1972,"C","H","M-Press Delivery"
8.7,11,5,9,939,"C","N","Fed Post"
15.4,17,3,7,2593,"I","N","Fed Post"
10.1,14,2,9,1823,"C","N","Fed Post"
10.4,10,3,7,1739,"C","N","Fed Post"
8.9,15,4,5,1384,"C","N","M-Press Delivery"
15.2,18,2,4,2028,"I","N","Fed Post"
12.7,20,5,8,1920,"C","H","M-Press Delivery"
8.8,12,3,10,1612,"I","H","M-Press Delivery"
11.5,13,6,8,1225,"C","N","Fed Post"
15.4,9,2,6,2189,"I","H","Fed Post"
15.2,14,3,12,2512,"C","N","M-Press Delivery"
10.4,15,4,11,1382,"C","N","Fed Post"
14.8,9,2,7,1762,"I","H","Fed Post"
12.6,9,2,10,1675,"I","N","Fed Post"
12.3,13,5,12,1687,"C","H","Fed Post"
9.9,10,3,6,1557,"C","N","Fed Post"
13,11,5,7,1901,"C","N","Fed Post"
10.8,9,3,7,1958,"C","N","M-Press Delivery"
10,11,2,19,1386,"C","H","Fed Post"
9.6,19,4,8,1208,"I","N","Fed Post"
11.4,12,3,8,1639,"C","H","Fed Post"
10.4,16,4,7,1828,"C","N","M-Press Delivery"
8.5,12,3,8,1596,"C","N","M-Press Delivery"
8.5,18,4,10,1353,"C","N","Fed Post"
10.9,12,6,8,1812,"I","N","Fed Post"
11,12,7,6,1102,"I","N","Fed Post"
9.4,13,2,13,1584,"C","N","M-Press Delivery"
8.8,18,6,8,981,"I","H","Fed Post"
12.8,11,8,12,2073,"C","N","Fed Post"
13.3,21,6,4,2166,"C","N","Fed Post"
11.1,17,4,8,1885,"C","H","Fed Post"
9.3,8,6,17,1828,"I","N","M-Press Delivery"
9.6,11,3,8,1608,"C","N","Fed Post"
14.4,15,1,6,2058,"I","N","M-Press Delivery"
10.4,11,6,7,1779,"I","N","M-Press Delivery"
8.1,8,3,11,1475,"C","N","M-Press Delivery"
9.2,13,3,14,916,"C","N","Fed Post"
11.5,14,4,10,1700,"C","H","M-Press Delivery"
10.3,11,5,10,1270,"C","N","Fed Post"
9,8,2,11,1731,"C","N","M-Press Delivery"
11.9,12,5,11,2164,"C","H","M-Press Delivery"
11,11,5,7,1536,"C","N","Fed Post"
7.7,13,4,10,1175,"C","N","M-Press Delivery"
13.1,15,1,8,2254,"C","N","M-Press Delivery"
14.3,14,4,9,2317,"C","N","M-Press Delivery"
10.6,15,8,12,1816,"C","N","Fed Post"
13.4,14,3,6,2299,"I","N","Fed Post"
12.4,8,6,10,2341,"C","N","M-Press Delivery"
6.7,11,3,11,675,"C","N","M-Press Delivery"
15.4,12,4,9,2569,"C","N","Fed Post"
9.9,9,9,11,1626,"C","H","M-Press Delivery"
9.2,10,2,11,1403,"I","N","M-Press Delivery"
10.3,10,7,10,1531,"C","N","Fed Post"
9.7,14,1,10,1730,"C","N","M-Press Delivery"
11.4,15,2,7,1699,"I","H","M-Press Delivery"
17.5,20,6,12,2145,"C","N","Fed Post"
13,13,3,5,1680,"I","N","Fed Post"
8.5,15,4,10,1437,"C","N","M-Press Delivery"
9.2,12,4,8,1093,"I","N","M-Press Delivery"
14.4,8,4,10,1861,"C","N","Fed Post"
19,7,4,11,3110,"I","N","M-Press Delivery"
4.8,18,1,11,1167,"C","H","M-Press Delivery"
12.9,13,3,8,2543,"I","N","M-Press Delivery"
